17,Family LI Trust,TrustGeneral Trust,Self,--,,
17.1,Universal Life Insurance PolicyProvider: Transamerica,Life InsuranceUniversal,Self,"$50,001 - $100,000",None,None (or less than $201)
18,Merrill Lynch Brokerage Account #2Filer comment:  Asset and income ranges reflect only filer's 33.33% interest in the account holdings. Compare with New Filer Report filed 5/2025 which disclosed the total account value and income and noted filer's 33.33% share.,Brokerage/Managed Account,Self,--,,
18.1,BAC - Bank of America Corp,Corporate SecuritiesStock,Self,"$50,001 - $100,000",Dividends,"$1,001 - $2,500"
18.2,"ML Bank Deposit Program(New York, NY)Type: Brokerage Sweep Account",Bank Deposit,Self,"$1,001 - $15,000",None,None (or less than $201)
18.3,"BLF Treasury Trust (TTTXX)(New York, NY)Type: Money Market Account",Bank Deposit,Self,"$100,001 - $250,000",Dividends,"$5,001 - $15,000"
18.4,BP - BP PLC,Corporate SecuritiesStock,Self,"$15,001 - $50,000",Dividends,"$201 - $1,000"
18.5,XOM - Exxon Mobil Corp,Corporate SecuritiesStock,Self,"$1,001 - $15,000",Dividends,"$201 - $1,000"
18.6,RF - Regions Financial Corp,Corporate SecuritiesStock,Self,"$15,001 - $50,000",Dividends,"$201 - $1,000"
18.7,WFC - Wells Fargo & Company,Corporate SecuritiesStock,Self,"$15,001 - $50,000",Dividends,"$201 - $1,000"
18.8,"YRD - Yiren Digital Ltd. American Depositary Shares, eac",Corporate SecuritiesStock,Self,"$1,001 - $15,000",None,None (or less than $201)
19,Merrill Lynch Account #3Filer comment:  Asset and income ranges reflect only filer's 33.33% interest in the account holdings. Compare with New Filer Report filed 5/2025 which disclosed the total account value and income and noted filer's 33.33% share.,Brokerage/Managed Account,Self,--,,
19.1,"ML Bank Deposit Program(New York, NY)Type: Brokerage Sweep Account",Bank Deposit,Self,"$15,001 - $50,000",None,None (or less than $201)
19.2,"BLF Treasury Trust (TTTXX)(New York, NY)Type: Money Market Account",Bank Deposit,Self,"$50,001 - $100,000",Interest,"$2,501 - $5,000"
19.3,ARCT - Arcturus Therapeutics Ltd,Corporate SecuritiesStock,Self,"$1,001 - $15,000",None,None (or less than $201)
19.4,ARDX - Ardelyx Inc,Corporate SecuritiesStock,Self,"$1,001 - $15,000",None,None (or less than $201)
19.5,AUR - Aurora Innovation Inc Cl A,Corporate SecuritiesStock,Self,"$1,001 - $15,000",None,None (or less than $201)
19.6,EDIT - Editas Medicine,Corporate SecuritiesStock,Self,"$1,001 - $15,000",None,None (or less than $201)
19.7,MRAM - Everspin Technologies Inc,Corporate SecuritiesStock,Self,"$1,001 - $15,000",None,None (or less than $201)
19.8,YEXT - Yext Inc,Corporate SecuritiesStock,Self,"$1,001 - $15,000",None,None (or less than $201)
20,Merrill Lynch Account #4Filer comment:  Asset and income ranges reflect only filer's 33.33% interest in the account holdings. Compare with New Filer Report filed 5/2025 which disclosed the total account value and income and noted filer's 33.33% share.,Brokerage/Managed Account,Self,--,,
20.1,"ML Bank Deposit Program(New York, NY)Type: Brokerage Sweep Account",Bank Deposit,Self,"$1,001 - $15,000",Interest,"$201 - $1,000"
20.2,ADCT - Adc Therapeutics Sa,Corporate SecuritiesStock,Self,"$1,001 - $15,000",None,None (or less than $201)
20.3,AMAT - Applied Materials,Corporate SecuritiesStock,Self,"$50,001 - $100,000","Dividends, Capital Gains","$2,501 - $5,000"
20.4,CCL - Carnival Corp,Corporate SecuritiesStock,Self,"$15,001 - $50,000","Dividends, Capital Gains","$201 - $1,000"
20.5,GOSS - Gossamer Bio Inc,Corporate SecuritiesStock,Self,"$1,001 - $15,000",None,None (or less than $201)
20.6,LITE - Lumentum Holdings,Corporate SecuritiesStock,Self,"$50,001 - $100,000",None,None (or less than $201)
20.7,NCLH - Norwegian Cruise Ord,Corporate SecuritiesStock,Self,"$15,001 - $50,000",None,None (or less than $201)
20.8,PENN - Penn Entertainment Inc,Corporate SecuritiesStock,Self,"$1,001 - $15,000",Capital Gains,None (or less than $201)
20.9,SANA - Sana Biotechnology Inc,Corporate SecuritiesStock,Self,"$1,001 - $15,000",Capital Gains,None (or less than $201)
20.10,STOK - Stoke Therapeutics Inc,Corporate SecuritiesStock,Self,"$1,001 - $15,000",None,None (or less than $201)
20.11,TSLA - Tesla Inc,Corporate SecuritiesStock,Self,"$1,001 - $15,000",None,None (or less than $201)
20.12,IAU - ishares Gold Trust,Mutual FundsMutual Fund,Self,"$15,001 - $50,000",None,None (or less than $201)
20.13,CCL - Carnival Corporation Ltd. Common SharesStrike price: $28.00 | CallExpires: 1/17/2025,Corporate SecuritiesStock Option,Self,"None (or less than $1,001)",Capital Gains,"$201 - $1,000"
20.14,NCLH - Norwegian Cruise Line Holdings Ltd. Ordinary SharesStrike price: $28.00 | CallExpires: 3/21/2025,Corporate SecuritiesStock Option,Self,"None (or less than $1,001)",Capital Gains,"$201 - $1,000"
20.15,"AMAT - Applied Materials, Inc. - Common StockStrike price: $180.00 | CallExpires: 3/21/2025",Corporate SecuritiesStock Option,Self,"None (or less than $1,001)",Capital Gains,"$2,501 - $5,000"
21,Merrill Lynch Account #5 Filer comment:  Asset and income ranges reflect only filer's 33.33% interest in the account holdings. Compare with New Filer Report filed 5/2025 which disclosed the total account value and income and noted filer's 33.33% share.,Brokerage/Managed Account,Self,--,,
21.1,"ML Bank Deposit Program(New York, NY)Type: Brokerage Sweep Account",Bank Deposit,Self,"$1,001 - $15,000",None,None (or less than $201)
21.2,"BLF FedFund (TFDXX)(New York, NY)Type: Money Market Account",Bank Deposit,Self,"$100,001 - $250,000",Interest,"$5,001 - $15,000"
21.3,QRVO - Qorvo Inc,Corporate SecuritiesStock,Self,"$50,001 - $100,000",None,None (or less than $201)
21.4,TSLA - Tesla Inc,Corporate SecuritiesStock,Self,"$15,001 - $50,000",None,None (or less than $201)
21.5,AMAT - Applied Materials,Corporate SecuritiesStock,Self,"$50,001 - $100,000",Dividends,"$201 - $1,000"
21.6,NVDA - Nvidia CorpStrike price: $105.00 | PutExpires: 3/21/25,Corporate SecuritiesStock Option,Self,"None (or less than $1,001)",Capital Gains,"$1,001 - $2,500"
21.7,AMAT - Applied MaterialsStrike price: $165.00 | PutExpires: 3/21/25,Corporate SecuritiesStock Option,Self,"None (or less than $1,001)",Capital Gains,"$1,001 - $2,500"
21.8,TGT - Target Corporation Common StockStrike price: $125.00 | PutExpires: 01/17/2025,Corporate SecuritiesStock Option,Self,"None (or less than $1,001)",Capital Gains,"$201 - $1,000"
21.9,"SWKS - Skyworks Solutions, Inc. - Common StockStrike price: $82.50 | PutExpires: 1/17/2025",Corporate SecuritiesStock Option,Self,"None (or less than $1,001)",Capital Gains,"$201 - $1,000"
21.10,"QRVO - Qorvo, Inc. - Common StockStrike price: $105.00 | CallExpires: 3/21/2025",Corporate SecuritiesStock Option,Self,"None (or less than $1,001)",Capital Gains,"$201 - $1,000"
21.11,"AMAT - Applied Materials, Inc. - Common StockStrike price: $165.00 | PutExpires: 1/17/2025",Corporate SecuritiesStock Option,Self,"None (or less than $1,001)",Capital Gains,"$1,001 - $2,500"
22,"Moody Family Investments LP Company: Moody Family Investments LP (Lexington, SC) Description: Limited Partnership for Family Investments Filer comment:  Filer exited this partnership in April 2025 and no longer has an ownership interest in the partnership. Filer's 10.51% share of the partnership income for period prior to partnership exit is reported below.  Compare with New Filer Report filed 5/2025 which disclosed the total account value and income and noted filer's 10.51% share.",Business EntityLimited Partnership (LP),Self,--,,
22.1,Merrill Lynch Account #6,Brokerage/Managed Account,Self,--,,
22.1.1,NVDA - Nvidia CorpStrike price: $145.00 | CallExpires: 2/21/2025,Corporate SecuritiesStock Option,Self,"None (or less than $1,001)",Capital Gains,"$201 - $1,000"
22.1.2,AMAT - Applied MaterialsStrike price: $180.00 | CallExpires: 2/21/2025,Corporate SecuritiesStock Option,Self,"None (or less than $1,001)",Capital Gains,"$201 - $1,000"
22.1.3,QQQM - Invesco NASDAQ 100 ETFStrike price: $220.00 | CallExpires: 2/21/2025,Corporate SecuritiesStock Option,Self,"None (or less than $1,001)",Capital Gains,"$201 - $1,000"
22.1.4,ASML - ASML Holding N.V. - New York Registry SharesStrike price: $750.00 | CallExpires: 2/21/2025,Corporate SecuritiesStock Option,Self,"None (or less than $1,001)",Capital Gains,"$201 - $1,000"
22.1.5,WYNN - Wynn Resorts LtdStrike price: $105.00 | CallExpires: 02/21/2025,Corporate SecuritiesStock Option,Self,"None (or less than $1,001)",Capital Gains,"$201 - $1,000"
22.1.6,NCLH - Norwegian Cruise OrdStrike price: $29.00 | CallExpires: 02/21/2025,Corporate SecuritiesStock Option,Self,"None (or less than $1,001)",Capital Gains,"$201 - $1,000"
22.1.7,HWM - Howmet Aerospace Inc,Corporate SecuritiesStock,Self,"None (or less than $1,001)","Dividends, Capital Gains","$201 - $1,000"
22.1.8,AMD - Adv Micro DevicesStrike price: $130.00 | CallExpires: 2/24/2025,Corporate SecuritiesStock Option,Self,"None (or less than $1,001)",Capital Gains,"$201 - $1,000"
22.1.9,AMD - Adv Micro DevicesStrike price: $129.00 | CallExpires: 1/21/25,Corporate SecuritiesStock Option,Self,"None (or less than $1,001)",Capital Gains,"$201 - $1,000"
22.1.10,CCL - Carnival CorpStrike price: $26.00 | CallExpires: 1/17/2025,Corporate SecuritiesStock Option,Self,"None (or less than $1,001)",Capital Gains,"$201 - $1,000"
22.1.11,NCLH - Norwegian Cruise OrdStrike price: $29.00 | CallExpires: 2/21/2025,Corporate SecuritiesStock Option,Self,"None (or less than $1,001)",Capital Gains,"$201 - $1,000"
22.1.12,SMCI - Super Micro ComputerStrike price: $35.00 | CallExpires: 1/17/2025,Corporate SecuritiesStock Option,Self,"None (or less than $1,001)",Capital Gains,"$201 - $1,000"
22.1.13,"MU - Micron Technology, Inc. - Common StockStrike price: $115.00 | CallExpires: 03/21/2025",Corporate SecuritiesStock Option,Self,"None (or less than $1,001)",Capital Gains,"$201 - $1,000"
22.1.14,NCLH - Norwegian Cruise Line Holdings Ltd. Ordinary SharesStrike price: $26.00 | CallExpires: 03/21/2025,Corporate SecuritiesStock Option,Self,"None (or less than $1,001)",Capital Gains,"$201 - $1,000"
22.1.15,"AMAT - Applied Materials, Inc. - Common StockStrike price: $185.00 | CallExpires: 4/17/2025",Corporate SecuritiesStock Option,Self,"None (or less than $1,001)",Capital Gains,"$201 - $1,000"
22.1.16,CCL - Carnival Corporation Ltd. Common SharesStrike price: $27.00 | CallExpires: 4/17/2025,Corporate SecuritiesStock Option,Self,"None (or less than $1,001)",Capital Gains,"$201 - $1,000"
22.1.17,ASML - ASML Holding N.V. - New York Registry SharesStrike price: $780.00 | CallExpires: 4/17/2025,Corporate SecuritiesStock Option,Self,"None (or less than $1,001)",Capital Gains,"$201 - $1,000"
22.1.18,CRSP - CRISPR Therapeutics AG - Common SharesStrike price: $60.00 | CallExpires: 04/17/2025,Corporate SecuritiesStock Option,Self,"None (or less than $1,001)",Capital Gains,"$201 - $1,000"
22.1.19,NCLH - Norwegian Cruise Line Holdings Ltd. Ordinary SharesStrike price: $28.00 | CallExpires: 4/17/2025,Corporate SecuritiesStock Option,Self,"None (or less than $1,001)",Capital Gains,"$201 - $1,000"
22.1.20,"SMCI - Super Micro Computer, Inc. - Common StockStrike price: $43.00 | CallExpires: 4/17/2025",Corporate SecuritiesStock Option,Self,"None (or less than $1,001)",Capital Gains,"$201 - $1,000"
22.1.21,"SMCI - Super Micro Computer, Inc. - Common StockStrike price: $45.00 | CallExpires: 4/17/2025",Corporate SecuritiesStock Option,Self,"None (or less than $1,001)",Capital Gains,"$201 - $1,000"
22.1.22,TFC - Truist Financial Corporation Common StockStrike price: $47.50 | CallExpires: 4/17/2025,Corporate SecuritiesStock Option,Self,"None (or less than $1,001)",Capital Gains,"$201 - $1,000"
22.1.23,"WYNN - Wynn Resorts, Limited - Common StockStrike price: $100.00 | CallExpires: 4/17/2025",Corporate SecuritiesStock Option,Self,"None (or less than $1,001)",Capital Gains,"$201 - $1,000"
22.2,Merrill Lynch Account #7,Brokerage/Managed Account,Self,--,,
22.2.1,ARCC - Ares Capital Corp,Corporate SecuritiesStock,Self,"None (or less than $1,001)",Dividends,"$201 - $1,000"
22.2.2,COST - Costco Wholesale,Corporate SecuritiesStock,Self,"None (or less than $1,001)","Dividends, Capital Gains","$2,501 - $5,000"
22.2.3,KMI - Kinder Morgan,Corporate SecuritiesStock,Self,"None (or less than $1,001)","Dividends, Capital Gains","$1,001 - $2,500"
22.2.4,VLO - Valero Energy Corp,Corporate SecuritiesStock,Self,"None (or less than $1,001)","Dividends, Capital Gains","$2,501 - $5,000"
22.2.5,LEGAX - Columbia Fds Srs TR I Large Cap Growth Fund Cla,Mutual FundsMutual Fund,Self,"None (or less than $1,001)","Capital Gains, Excepted Investment Fund","$1,001 - $2,500"
22.3,Merrill Lynch Account #8,Brokerage/Managed Account,Self,--,,
22.3.1,SYM - Symbotic IncStrike price: $30.00 | CallExpires: 02/21/2025,Corporate SecuritiesStock Option,Self,"None (or less than $1,001)",Capital Gains,"$201 - $1,000"
22.3.2,SYM - Symbotic IncStrike price: $27.50 | CallExpires: 02/21/2025,Corporate SecuritiesStock Option,Self,"None (or less than $1,001)",Capital Gains,"$201 - $1,000"
22.3.3,AMAT - Applied MaterialsStrike price: $207.50 | CallExpires: 2/21/2025,Corporate SecuritiesStock Option,Self,"None (or less than $1,001)",Capital Gains,"$201 - $1,000"
22.4,Merrill Lynch Account #9,Brokerage/Managed Account,Self,--,,
22.4.1,"ML Bank Deposit Program(New York, NY)Type: Brokerage Sweep Account",Bank Deposit,Self,"None (or less than $1,001)",Interest,"$201 - $1,000"
22.4.2,"BLF FedFund (TFDXX)(New York, NY)Type: Money Market Account",Bank Deposit,Self,"None (or less than $1,001)",Dividends,"$201 - $1,000"
22.4.3,TSM - Taiwan Semiconductor ADRStrike price: $195.00 | PutExpires: 1/17/2025,Corporate SecuritiesStock Option,Self,"None (or less than $1,001)",Capital Gains,"$201 - $1,000"
22.4.4,TSM - Taiwan Semiconductor ADRStrike price: $200.00 | PutExpires: 01/17/2025,Corporate SecuritiesStock Option,Self,"None (or less than $1,001)",Capital Gains,"$201 - $1,000"
22.4.5,NVDA - Nvidia CorpStrike price: $132.00 | PutExpires: 1/17/2025,Corporate SecuritiesStock Option,Self,"None (or less than $1,001)",Capital Gains,"$201 - $1,000"
22.4.6,SNOW - Snowflake Inc. Class A Common StockStrike price: $140.00 | PutExpires: 2/21/2025,Corporate SecuritiesStock Option,Self,"None (or less than $1,001)",Capital Gains,"$201 - $1,000"
22.4.7,OKTA - Okta Inc Cl AStrike price: $80.00 | PutExpires: 2/21/2025,Corporate SecuritiesStock Option,Self,"None (or less than $1,001)",Capital Gains,"$201 - $1,000"
22.4.8,CRWD - Crowdstrike Holdings IncStrike price: $330.00 | PutExpires: 2/21/2025,Corporate SecuritiesStock Option,Self,"None (or less than $1,001)",Capital Gains,"$201 - $1,000"
22.4.9,CRWD - Crowdstrike Holdings IncStrike price: $340.00 | PutExpires: 2/21/2025,Corporate SecuritiesStock Option,Self,"None (or less than $1,001)",Capital Gains,"$201 - $1,000"
22.4.10,SMCI - Super Micro ComputerStrike price: $29.00 | PutExpires: 2/21/2025,Corporate SecuritiesStock Option,Self,"None (or less than $1,001)",Capital Gains,"$201 - $1,000"
22.4.11,SMCI - Super Micro ComputerStrike price: $25.00 | PutExpires: 02/21/2025,Corporate SecuritiesStock Option,Self,"None (or less than $1,001)",Capital Gains,"$201 - $1,000"
22.4.12,"CRWD - CrowdStrike Holdings, Inc. - Class A Common StockStrike price: $340.00 | PutExpires: 3/21/2025",Corporate SecuritiesStock Option,Self,"None (or less than $1,001)",Capital Gains,"$201 - $1,000"
22.4.13,"OKTA - Okta, Inc. - Class A Common StockStrike price: $80.00 | PutExpires: 3/21/2025",Corporate SecuritiesStock Option,Self,"None (or less than $1,001)",Capital Gains,"$201 - $1,000"
23,Merrill Lynch Brokerage Account #10 (Joint Account),Brokerage/Managed Account,Joint,--,,
23.1,"Bank of America(Charlotte, NC)Type: Brokerage Sweep Account",Bank Deposit,Joint,"$1,001 - $15,000",Interest,"$201 - $1,000"
23.2,QQQM - Invesco NASDAQ 100 ETF,Mutual FundsExchange Traded Fund/Note,Joint,"$50,001 - $100,000",None,None (or less than $201)
23.3,IJR - iShares Core S&P Small-Cap ETF,Mutual FundsExchange Traded Fund/Note,Joint,"$15,001 - $50,000",Dividends,"$201 - $1,000"
23.4,IDV - iShares International Select Dividend ETF,Mutual FundsExchange Traded Fund/Note,Joint,"$15,001 - $50,000",None,None (or less than $201)
23.5,IVV - iShares Core S&P 500 ETF,Mutual FundsExchange Traded Fund/Note,Joint,"$50,001 - $100,000",Dividends,"$201 - $1,000"
23.6,JPST - JPMorgan Ultra-Short Income ETF,Mutual FundsExchange Traded Fund/Note,Joint,"None (or less than $1,001)","Dividends, Capital Gains","$15,001 - $50,000"
24,Merrill Lynch Brokerage Account #11Filer comment:  This account holds filer's share of assets that were  previously held in the Moody Family Investments LP and transferred to filer upon her exit from that partnership in April 2025; there was no sale transaction associated with the partnership exit.  There have been no transactions in this account.,Brokerage/Managed Account,Self,--,,
24.1,"Bank of America(Charlotte, NC)Type: Brokerage Sweep Account",Bank Deposit,Self,"$50,001 - $100,000",None,None (or less than $201)
24.2,ARCC - Ares Capital Corporation - Closed End Fund,Corporate SecuritiesStock,Self,"$15,001 - $50,000",Dividends,"$2,501 - $5,000"
24.3,CCL - Carnival Corporation Ltd. Common Shares,Corporate SecuritiesStock,Self,"$15,001 - $50,000",None,None (or less than $201)
24.4,"PLRX - Pliant Therapeutics, Inc. - Common Stock",Corporate SecuritiesStock,Self,"$1,001 - $15,000",None,None (or less than $201)
24.5,CSQ - Calamos Strategic Total Return Fund - Closed End Fund,Mutual FundsMutual Fund,Self,"$15,001 - $50,000","Dividends, Capital Gains","$201 - $1,000"
24.6,TFC - Truist Financial Corporation Common Stock,Corporate SecuritiesStock,Self,"$1,001 - $15,000",Dividends,"$15,001 - $50,000"
24.7,CTCAX - Columbia Global Technology Growth Fund - Columbia Global Technology Growth Fund Class A,Mutual FundsMutual Fund,Self,"$100,001 - $250,000",Capital Gains,"$2,501 - $5,000"
24.8,LEGAX - Columbia Large Cap Growth Fund - Columbia Large Cap Growth Fund Class A,Mutual FundsMutual Fund,Self,"$100,001 - $250,000","Dividends, Capital Gains","$5,001 - $15,000"
24.9,FTEC - Fidelity MSCI Information Technology Index ETF,Mutual FundsExchange Traded Fund/Note,Self,"$250,001 - $500,000",Dividends,"$1,001 - $2,500"
